,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_7,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,ANNUITY_INCOME_PERC,PAYMENT_RATE
27033,131422,0,1,1,0,0.010276,-11611,-4988.0,-996,1,1,1,1,0,13,0,0,0.3261652568923096,0.0914119938141264,0.0,0.0,-109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.1850666666666666,0.0265138490926456
42603,149312,0,1,0,1,0.009549,-18601,-7523.0,-2139,1,0,1,1,0,11,0,0,0.6187751535831528,0.470456116119975,0.0,0.0,-1198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.4077222222222222,0.029356
220521,355471,0,0,0,1,0.0116569999999999,-8330,-7042.0,-979,1,0,1,0,0,13,0,0,0.470852679113497,0.5108529061800121,0.0,0.0,-780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164571428571428,0.0673051519154557
94562,209805,0,1,0,0,0.006852,-15802,-4723.0,-4727,1,0,1,1,0,6,0,0,0.0320657001854981,0.5136937663039473,0.0,0.0,-2111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.1861428571428571,0.0388908787010506
124370,244232,0,0,1,0,0.072508,-20863,-6813.0,-458,1,0,1,0,0,15,0,0,0.6255605042720732,0.5495965024956946,0.0,0.0,-277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1595666666666666,0.0355345398399572
135297,256925,0,1,0,0,0.02461,-18428,-6919.0,-1857,1,1,1,0,0,14,0,0,0.6271521256676483,0.7047064232963289,0.0,0.0,-665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.476095238095238,0.0952190476190476
102238,218695,0,1,0,0,0.072508,-17977,-9351.0,-1420,1,1,1,0,0,13,0,0,0.7289965610956172,0.511891801533151,0.0,0.0,-948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957375,0.05106
72030,183539,0,1,0,0,0.016612,-20110,-8239.0,-2165,1,0,1,0,0,15,0,0,0.4228723230756538,0.7610263695502636,1.0,1.0,-1741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.27195,0.0324290484140233
4093,104788,0,0,0,1,0.072508,-13631,-5333.0,-4317,1,0,1,1,0,16,0,0,0.7176677873108329,0.4722533429586386,2.0,1.0,-2377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.1612933333333333,0.0729438012542209
227179,363145,0,1,0,1,0.031329,-12063,-4767.0,-2346,1,0,1,0,0,9,0,0,0.3730610697438495,0.2091546988410069,2.0,2.0,-540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.35885,0.0512642857142857
132055,253159,1,1,0,0,0.015221,-10620,-4032.0,-378,1,1,1,1,0,11,0,0,0.0423893409489305,0.0572487718318119,0.0,0.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.2183478260869565,0.0794620253164557
218728,353409,1,0,0,0,0.020713,-15418,-2699.0,-4061,1,1,1,0,0,6,0,0,0.3922488762846145,0.5108529061800121,1.0,1.0,-179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2314857142857143,0.0482779168156358
94346,209550,0,1,0,0,0.0105,-17723,-5067.0,-1273,1,0,1,1,0,16,0,0,0.5213589720548013,0.6801388218428291,0.0,0.0,-832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0754,0.0377
205939,338712,0,1,0,0,0.014464,-17960,-877.0,-1388,1,1,1,1,1,2,0,0,0.6593177691483217,0.4223696523543468,0.0,0.0,-1160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0934027777777777,0.0292391304347826
282059,426702,0,0,1,0,0.028663,-8432,-3055.0,-1073,1,0,1,0,0,14,0,0,0.4356921308608213,0.0932250953774744,0.0,0.0,-626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1468666666666666,0.0489555555555555
222549,357790,0,1,0,1,0.016612,-23450,-12940.0,-4655,1,0,1,1,0,13,0,0,0.4939612575437062,0.7662336700704004,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.101,0.0362557285247627
189293,319466,1,1,1,1,0.035792,-15659,-835.0,-4409,1,0,1,1,0,13,0,0,0.5994672367889021,0.0734726404118144,0.0,0.0,-658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.170075,0.0412678192296026
71186,182569,0,0,1,0,0.028663,-18128,-18125.0,-1552,1,0,1,1,0,10,0,0,0.6485699237489405,0.5108529061800121,0.0,0.0,-1548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0618166666666666,0.0322521739130434
94433,209647,0,1,1,0,0.010032,-11422,-355.0,-3254,1,0,1,0,0,6,0,0,0.5118245735396498,0.6832688314232291,0.0,0.0,-1817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.1684714285714285,0.0803715642911177
10600,112349,0,0,1,0,0.004849,-11523,-5670.0,-4171,1,0,1,0,0,14,0,0,0.5498144365493902,0.3016248916841194,0.0,0.0,-2292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.2005185185185185,0.10828
199855,331693,0,1,0,0,0.010276,-17333,-1040.0,-854,1,0,1,0,0,13,0,0,0.6503969413186452,0.3876253444214701,0.0,0.0,-302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973333333333333,0.0488771466314399
287175,432647,0,1,1,1,0.019101,-16030,-6099.0,-3199,1,0,1,0,0,17,0,0,0.4558950951028133,0.5352762504724826,0.0,0.0,-2294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0756,0.1001766784452296
96499,212032,0,1,0,0,0.018029,-11128,-3017.0,-3022,1,0,1,0,0,7,0,0,0.5483526002953051,0.5352762504724826,0.0,0.0,-1756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.128,0.0789268145630934
63561,173712,0,0,0,0,0.020246,-9949,-4520.0,-2612,1,0,1,0,0,14,0,1,0.2655036034791574,0.5406544504453575,0.0,0.0,-626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,4.0,0.1357142857142857,0.0680515759312321
176230,304211,0,0,0,0,0.0096569999999999,-15509,-937.0,-4817,1,0,1,0,0,14,0,0,0.6782154428277698,0.1852020815902493,0.0,0.0,-1204.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838888888888888,0.0663677918424753
7951,109269,0,1,1,1,0.010643,-9434,-9211.0,-2097,1,1,1,0,0,17,0,0,0.4066104501716625,0.5136937663039473,1.0,1.0,-702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.079,0.079
69903,181091,0,1,0,1,0.010643,-16169,-8662.0,-612,1,0,1,0,0,11,0,0,0.5587175072018253,0.4776491548517548,0.0,0.0,-1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1345,0.0428207577204711
49929,157795,0,1,0,0,0.018801,-10149,-1450.0,-2102,1,1,1,1,0,10,0,0,0.7315121507525826,0.5460231970049609,0.0,0.0,-1078.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.10212,0.05106
250747,390140,0,0,1,0,0.00823,-10797,-4731.0,-3477,1,1,1,0,0,17,1,1,0.6210834114720268,0.6347055309763198,0.0,0.0,-355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521818181818181,0.1076923076923077
206452,339301,0,1,1,0,0.00963,-17073,-11092.0,-561,1,0,1,0,0,14,0,0,0.3997857852853466,0.3328505641648731,0.0,0.0,-215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.2732413793103448,0.0292398523985239
184797,314209,1,0,0,1,0.006852,-10808,-768.0,-2867,1,0,1,0,0,9,0,0,0.2633811056656894,0.5108529061800121,1.0,1.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1258571428571428,0.0801637852593266
49455,157257,0,1,0,1,0.020713,-10186,-8311.0,-1856,1,0,1,0,0,6,0,1,0.4939011305515565,0.5108529061800121,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.19075,0.0546561604584527
216974,351410,0,0,0,0,0.020713,-11420,-24.0,-3982,1,0,1,0,0,8,0,0,0.1785091525891054,0.5108529061800121,0.0,0.0,-817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3095675675675676,0.0511887736860922
91001,205675,1,0,1,1,0.0196889999999999,-14577,-4520.0,-5142,1,0,1,1,0,9,0,0,0.1755685112942713,0.6479768603302221,1.0,1.0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.1425833333333333,0.054429775727692
21572,125126,0,1,0,0,0.072508,-17869,-1757.0,-1302,1,0,1,1,0,15,0,0,0.7028375409946719,0.7338145369642702,0.0,0.0,-618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0751835443037974,0.042470504111548
223533,358912,0,1,0,0,0.04622,-9373,-4166.0,-2042,1,0,1,0,1,17,0,0,0.6170404258057607,0.5460231970049609,0.0,0.0,-734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.13262,0.036900389538119
91257,205982,0,1,0,1,0.028663,-17352,-2630.0,-879,1,0,1,1,0,10,0,0,0.0302822997276554,0.5226973172821112,0.0,0.0,-542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.1477619047619047,0.0674565217391304
61045,170794,0,0,1,0,0.04622,-16474,-5694.0,-14,1,0,1,0,0,12,0,0,0.7498073768221085,0.4206109640437848,0.0,0.0,-680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.1353142857142857,0.0534431686743589
240512,378546,0,0,0,1,0.00963,-19782,-13360.0,-3182,1,0,1,1,0,11,0,0,0.5278432829898543,0.5108529061800121,0.0,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2013142857142857,0.0372109235132266
19075,122247,1,1,0,1,0.018029,-10379,-330.0,-2895,1,0,1,0,0,8,0,0,0.2467897354190989,0.1684161714286957,1.0,1.0,-2127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1207446808510638,0.0468543593130779
93493,208572,0,0,1,1,0.028663,-19767,-3993.0,-3305,1,0,1,0,1,13,0,0,0.5011772639114913,0.5656079814115492,0.0,0.0,-2656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.23852,0.0993833333333333
1968,102308,0,1,0,1,0.018801,-22791,-11838.0,-4971,1,0,1,1,0,10,0,0,0.5642255487266272,0.5513812618027899,0.0,0.0,-1809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0840666666666666,0.0306578926041784
184688,314079,0,0,1,0,0.010032,-13407,-7415.0,-4102,1,0,1,0,0,7,0,0,0.6436499203356392,0.8193176922872417,0.0,0.0,-1667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0,0.1478,0.0806915377616014
266418,408649,0,1,0,0,0.022625,-10185,-884.0,-2542,1,1,1,1,0,15,0,0,0.2154525112529885,0.5108529061800121,0.0,0.0,-1806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.2501176470588235,0.0672784810126582
149963,273849,0,0,0,1,0.028663,-12324,-4102.0,-4532,1,1,1,0,0,16,0,1,0.5186080649119356,0.4311917977993083,0.0,0.0,-1757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.05878,0.073475
89596,204024,1,1,0,0,0.008575,-10011,-214.0,-1053,1,0,1,0,0,15,0,0,0.4674597769879682,0.5108529061800121,0.0,0.0,-539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.1931875,0.1055002815843814
225481,361178,0,1,0,0,0.031329,-23113,-14200.0,-4120,1,0,1,0,0,9,0,0,0.3740794226320031,0.7700870700124128,0.0,0.0,-489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.2097142857142857,0.0983650495845617
239399,377251,0,1,0,0,0.006207,-17201,-14089.0,-752,1,0,1,0,0,14,0,0,0.5812246182416896,0.6363761710860439,0.0,0.0,-1244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.1468,0.0361220472440944
287215,432694,0,1,0,1,0.0116569999999999,-22103,-11441.0,-4312,1,0,1,1,0,14,0,0,0.7158431607438978,0.8633633824101478,0.0,0.0,-3114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1631176470588235,0.0362958115183246
243560,381962,0,1,0,0,0.0072739999999999,-10650,-875.0,-3318,1,0,1,0,0,10,0,0,0.4975254000353057,0.4258928980051529,0.0,0.0,-2337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.1533333333333333,0.0395415472779369
21277,124790,0,0,1,0,0.011703,-19100,-8261.0,-2457,1,0,1,0,0,10,0,0,0.6938691130241433,0.7544061731797895,0.0,0.0,-796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.26585,0.03323125
258402,399038,0,0,1,1,0.030755,-15902,-2532.0,-4413,1,1,1,1,0,10,0,0,0.5402873804771751,0.6577838002083306,0.0,0.0,-1182.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14965,0.0374125
240986,379033,0,1,0,1,0.026392,-15929,-4117.0,-4891,1,0,1,1,1,17,0,0,0.0988057968425601,0.5108529061800121,0.0,0.0,-2120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.5045625,0.048105112620665
278321,422460,0,1,0,0,0.018209,-18592,-169.0,-2131,1,0,1,0,0,16,0,0,0.5838676039967808,0.6144143775673561,0.0,0.0,-482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,0.2778214285714285,0.038895
295535,442406,0,1,1,1,0.019101,-11726,-5730.0,-2376,1,0,1,0,0,13,0,0,0.6726353987508967,0.5316861425197883,3.0,3.0,-2954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,4.0,0.14684375,0.0542409271400868
117060,235744,0,1,1,0,0.018029,-20716,-10937.0,-4195,1,0,1,1,0,9,0,0,0.0181754783766342,0.6512602186973006,0.0,0.0,-651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,0.2526842105263158,0.1027776291142627
223002,358305,0,1,0,0,0.0228,-17380,-356.0,-921,1,0,1,0,0,9,0,0,0.57976551309306,0.5108529061800121,1.0,0.0,-256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15996,0.029344212974853
151194,275258,0,1,0,0,0.035792,-17977,-8416.0,-1399,1,0,1,0,0,11,0,0,0.5483634318119094,0.5832379256761245,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.2015106382978723,0.0293268843707616
218365,352995,0,0,0,0,0.007305,-11870,-2894.0,-4140,1,1,1,1,0,14,0,0,0.6493420870223511,0.7238369900414456,0.0,0.0,-2426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1101875,0.0292374708399208
179123,307571,0,1,0,1,0.028663,-19915,-1725.0,-3450,1,0,1,1,0,19,0,0,0.2858978721410488,0.5280927512030451,0.0,0.0,-2480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483428571428571,0.0974108818011257
136036,257795,0,1,1,0,0.00702,-10055,-1382.0,-1241,1,0,1,1,0,12,0,0,0.5515675031486871,0.0908147089893367,0.0,0.0,-474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1841,0.0922036727879799
12989,115140,0,1,0,0,0.020246,-21041,-15135.0,-4468,1,0,1,0,0,9,0,0,0.7675882542376729,0.3996756156233169,0.0,0.0,-1833.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,0.3373478260869565,0.0293479083137907
207964,341049,0,0,0,0,0.035792,-16747,-1660.0,-284,1,0,1,0,0,13,0,0,0.4859010314934403,0.5108529061800121,0.0,0.0,-2558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.30275,0.0750183629943627
81497,194500,1,0,1,1,0.005002,-12486,-1172.0,-666,1,0,1,0,1,11,1,1,0.3402535032578218,0.2822484337007223,0.0,0.0,-277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,6.0,0.0527857142857142,0.04901375568732
19774,123060,0,0,0,0,0.02461,-8204,-291.0,-851,1,0,1,0,0,14,0,0,0.4105735627845491,0.2608559142068693,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.05
186648,316386,0,1,1,0,0.0228,-10916,-1991.0,-3263,1,0,1,0,0,10,0,0,0.6627085295314918,0.2985949897873972,2.0,2.0,-1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,0.1601362397820163,0.029385
66665,177307,0,0,1,0,0.022625,-15849,-8028.0,-1978,1,0,1,0,0,16,0,0,0.6610103147858949,0.6879328378491735,0.0,0.0,-308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1679,0.0293223891023402
221048,356074,0,1,1,0,0.010643,-12286,-6670.0,-3296,1,0,1,0,0,12,0,0,0.6039479881191382,0.3689687382528466,0.0,0.0,-187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428571428571428,0.05
224624,360168,0,1,1,1,0.02461,-20069,-991.0,-3422,1,0,1,0,0,10,0,0,0.4571483983248818,0.7981372313187245,1.0,0.0,-30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.3158666666666667,0.0275817906624752
102033,218459,0,1,0,0,0.006305,-8482,-604.0,-1096,1,1,1,0,1,5,0,0,0.3122479352574392,0.4014074137749511,0.0,0.0,-133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.1212666666666666,0.07276
199585,331386,0,1,0,0,0.025164,-17569,-1214.0,-1102,1,0,1,0,0,16,0,0,0.5148237588537689,0.3457848024695955,0.0,0.0,-1497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.075,0.05
61332,171127,0,1,0,0,0.009334,-19175,-4723.0,-1686,1,0,1,0,0,19,0,0,0.557482492744556,0.5656079814115492,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005333333333333,0.0377
303296,451404,0,1,0,0,0.020713,-15503,-7547.0,-5118,1,0,1,0,0,8,0,0,0.5012155319615265,0.5108529061800121,0.0,0.0,-1839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.09,0.05
192507,323238,0,1,0,1,0.031329,-16119,-9329.0,-4232,1,1,1,0,0,8,0,0,0.1596792335026377,0.0232248706800152,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156666666666666,0.0294581878889057
100418,216579,0,1,0,0,0.005313,-17930,-8051.0,-1473,1,0,1,0,0,14,0,0,0.7072847972097609,0.2225807646753351,0.0,0.0,-2743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,0.0929555555555555,0.0486395348837209
51670,159834,1,1,0,0,0.014464,-23113,-11120.0,-1233,1,0,1,0,0,6,0,0,0.5374074244526348,0.5108529061800121,0.0,0.0,-1180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1299130434782608,0.0527915194346289
260451,401413,0,0,1,0,0.009334,-13875,-1571.0,-4546,1,0,1,0,1,10,0,0,0.6586789398392583,0.6879328378491735,0.0,0.0,-1831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596351351351351,0.0736727879799666
152686,276969,0,1,1,0,0.020713,-14892,-3896.0,-4725,1,0,1,1,0,14,0,0,0.5782516835545629,0.6769925032909132,0.0,0.0,-2301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183583333333333,0.061304385359116
190568,320965,0,1,0,0,0.026392,-19396,-7644.0,-2950,1,0,1,1,0,12,0,1,0.558863072697854,0.5108529061800121,1.0,0.0,-841.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1223166666666666,0.029356
154116,278623,0,1,0,1,0.026392,-20613,-2756.0,-4168,1,1,1,0,0,18,0,0,0.7073753352297296,0.7106743858828587,0.0,0.0,-1237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1902857142857142,0.05328
250955,390383,1,1,0,1,0.022625,-17334,-11089.0,-882,1,0,1,0,0,11,0,0,0.6696720561264577,0.7700870700124128,0.0,0.0,-1599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.2398,0.09592
176967,305078,0,1,0,0,0.032561,-20764,-2158.0,-2177,1,0,1,0,0,11,0,0,0.724026068940153,0.5867400085415683,0.1434206662533851,0.100048941237887,-1448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.15625,0.05
182473,311493,0,1,1,1,0.015221,-12326,-2214.0,-274,1,0,1,0,0,9,0,0,0.6119742760908007,0.5108529061800121,0.0,0.0,-1533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.14776,0.0527714285714285
221669,356787,0,0,0,0,0.00733,-13309,-2526.0,-2416,1,0,1,0,0,13,0,0,0.4204779267867213,0.5108529061800121,0.0,0.0,-446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.22495,0.0534465860829794
